year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2015-01-01,2010,1806017PD,Central Coast Water Authority,543.43,163.1,0.0,543.43
2020-01-01,2010,1806017PD,Central Coast Water Authority,543.43,163.1,0.0,543.43
2025-01-01,2010,1806017PD,Central Coast Water Authority,543.43,163.1,0.0,543.43
2030-01-01,2010,1806017PD,Central Coast Water Authority,543.43,163.1,0.0,543.43
2035-01-01,2010,1806017PD,Central Coast Water Authority,543.43,163.1,0.0,543.43
2010-01-01,2010,1806019PD,Gilroy City of,7287.48,163.1,0.0,7287.48
2020-01-01,2010,1806019PD,Gilroy City of,8256.54,163.1,0.0,8256.54
2015-01-01,2010,1806019PD,Gilroy City of,8424.87,163.1,0.0,8424.87
2025-01-01,2010,1806019PD,Gilroy City of,8993.1,163.1,0.0,8993.1
2030-01-01,2010,1806019PD,Gilroy City of,9729.66,163.1,0.0,9729.66
2035-01-01,2010,1806019PD,Gilroy City of,9729.66,163.1,0.0,9729.66
2010-01-01,2010,1806021PD,Golden State Water Company Orcutt,6569.1,10.0,0.0,6569.1
2015-01-01,2010,1806021PD,Golden State Water Company Orcutt,8082.0,10.0,0.0,8082.0
2020-01-01,2010,1806021PD,Golden State Water Company Orcutt,8395.31,10.0,0.0,8395.31
2025-01-01,2010,1806021PD,Golden State Water Company Orcutt,8660.34,10.0,0.0,8660.34
2030-01-01,2010,1806021PD,Golden State Water Company Orcutt,8962.4,10.0,0.0,8962.4
2035-01-01,2010,1806021PD,Golden State Water Company Orcutt,9298.49,10.0,0.0,9298.49
2010-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2015-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2020-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2025-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2030-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2035-01-01,2010,1806023NPD,Goleta Water District,1070.0,195.72,0.0,1070.0
2010-01-01,2010,1806023PD,Goleta Water District,8664.32,163.1,0.0,8664.32
2015-01-01,2010,1806023PD,Goleta Water District,9283.2,163.1,0.0,9283.2
2020-01-01,2010,1806023PD,Goleta Water District,9747.36,163.1,0.0,9747.36
2025-01-01,2010,1806023PD,Goleta Water District,10056.8,163.1,0.0,10056.8
2030-01-01,2010,1806023PD,Goleta Water District,10520.96,163.1,0.0,10520.96
2035-01-01,2010,1806023PD,Goleta Water District,10985.12,163.1,0.0,10985.12
2010-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2015-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2020-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2025-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2030-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2035-01-01,2010,1806023REC,1806023NPD,1070.0,0.0,236.0,1070.0
2010-01-01,2010,1806027PD,Grover Beach City of,1589.04,163.1,0.0,1589.04
2020-01-01,2010,1806027PD,Grover Beach City of,1616.34,163.1,0.0,1616.34
2025-01-01,2010,1806027PD,Grover Beach City of,1668.48,163.1,0.0,1668.48
2030-01-01,2010,1806027PD,Grover Beach City of,1694.55,163.1,0.0,1694.55
2035-01-01,2010,1806027PD,Grover Beach City of,1694.55,163.1,0.0,1694.55
2015-01-01,2010,1806027PD,Grover Beach City of,1765.6,163.1,0.0,1765.6
2010-01-01,2010,1806031NPD,Hollister City of,101.5,195.72,0.0,101.5
2015-01-01,2010,1806031NPD,Hollister City of,480.0,195.72,0.0,480.0
2020-01-01,2010,1806031NPD,Hollister City of,480.0,195.72,0.0,480.0
2025-01-01,2010,1806031NPD,Hollister City of,480.0,195.72,0.0,480.0
2030-01-01,2010,1806031NPD,Hollister City of,480.0,195.72,0.0,480.0
2035-01-01,2010,1806031NPD,Hollister City of,480.0,195.72,0.0,480.0
2010-01-01,2010,1806031PD,Hollister City of,2642.34,163.1,0.0,2642.34
2015-01-01,2010,1806031PD,Hollister City of,3832.22,163.1,0.0,3832.22
2020-01-01,2010,1806031PD,Hollister City of,4141.27,163.1,0.0,4141.27
2025-01-01,2010,1806031PD,Hollister City of,5377.47,163.1,0.0,5377.47
2030-01-01,2010,1806031PD,Hollister City of,6181.0,163.1,0.0,6181.0
2035-01-01,2010,1806031PD,Hollister City of,6181.0,163.1,0.0,6181.0
2010-01-01,2010,1806031REC,1806031NPD,101.5,0.0,236.0,101.5
2015-01-01,2010,1806031REC,1806031NPD,480.0,0.0,236.0,480.0
2020-01-01,2010,1806031REC,1806031NPD,480.0,0.0,236.0,480.0
2025-01-01,2010,1806031REC,1806031NPD,480.0,0.0,236.0,480.0
2030-01-01,2010,1806031REC,1806031NPD,480.0,0.0,236.0,480.0
2035-01-01,2010,1806031REC,1806031NPD,480.0,0.0,236.0,480.0
2035-01-01,2010,1806035NPD,Lompoc City of,3.0,195.72,0.0,3.0
2010-01-01,2010,1806035NPD,Lompoc City of,6.0,195.72,0.0,6.0
2015-01-01,2010,1806035NPD,Lompoc City of,6.0,195.72,0.0,6.0
2020-01-01,2010,1806035NPD,Lompoc City of,6.0,195.72,0.0,6.0
2025-01-01,2010,1806035NPD,Lompoc City of,6.0,195.72,0.0,6.0
2030-01-01,2010,1806035NPD,Lompoc City of,6.0,195.72,0.0,6.0
2010-01-01,2010,1806035PD,Lompoc City of,4224.36,163.1,0.0,4224.36
2020-01-01,2010,1806035PD,Lompoc City of,5188.8,163.1,0.0,5188.8
2015-01-01,2010,1806035PD,Lompoc City of,5199.14,163.1,0.0,5199.14
2025-01-01,2010,1806035PD,Lompoc City of,5325.1,163.1,0.0,5325.1
2030-01-01,2010,1806035PD,Lompoc City of,5472.68,163.1,0.0,5472.68
2035-01-01,2010,1806035PD,Lompoc City of,5472.68,163.1,0.0,5472.68
2035-01-01,2010,1806035REC,1806035NPD,3.0,0.0,236.0,3.0
2010-01-01,2010,1806035REC,1806035NPD,6.0,0.0,236.0,6.0
2015-01-01,2010,1806035REC,1806035NPD,6.0,0.0,236.0,6.0
2020-01-01,2010,1806035REC,1806035NPD,6.0,0.0,236.0,6.0
2025-01-01,2010,1806035REC,1806035NPD,6.0,0.0,236.0,6.0
2030-01-01,2010,1806035REC,1806035NPD,6.0,0.0,236.0,6.0
2015-01-01,2010,1806039NPD,Marina Coast Water District,390.0,195.72,0.0,390.0
2020-01-01,2010,1806039NPD,Marina Coast Water District,679.5,195.72,0.0,679.5
2025-01-01,2010,1806039NPD,Marina Coast Water District,679.5,195.72,0.0,679.5
2030-01-01,2010,1806039NPD,Marina Coast Water District,679.5,195.72,0.0,679.5
2035-01-01,2010,1806039NPD,Marina Coast Water District,679.5,195.72,0.0,679.5
2010-01-01,2010,1806039PD,Marina Coast Water District,3961.98,163.1,0.0,3961.98
2015-01-01,2010,1806039PD,Marina Coast Water District,6134.0,163.1,0.0,6134.0
2020-01-01,2010,1806039PD,Marina Coast Water District,8537.0,163.1,0.0,8537.0
2025-01-01,2010,1806039PD,Marina Coast Water District,9778.0,163.1,0.0,9778.0
2030-01-01,2010,1806039PD,Marina Coast Water District,10857.0,163.1,0.0,10857.0
2035-01-01,2010,1806039PD,Marina Coast Water District,10857.0,163.1,0.0,10857.0
2015-01-01,2010,1806039REC,1806039NPD,390.0,0.0,236.0,390.0
2020-01-01,2010,1806039REC,1806039NPD,679.5,0.0,236.0,679.5
2025-01-01,2010,1806039REC,1806039NPD,679.5,0.0,236.0,679.5
2030-01-01,2010,1806039REC,1806039NPD,679.5,0.0,236.0,679.5
2035-01-01,2010,1806039REC,1806039NPD,679.5,0.0,236.0,679.5
2010-01-01,2010,1806043PD,Morgan Hill City of,6679.98,163.1,0.0,6679.98
2020-01-01,2010,1806043PD,Morgan Hill City of,8474.12,163.1,0.0,8474.12
2015-01-01,2010,1806043PD,Morgan Hill City of,8842.56,163.1,0.0,8842.56
2025-01-01,2010,1806043PD,Morgan Hill City of,9026.78,163.1,0.0,9026.78
2030-01-01,2010,1806043PD,Morgan Hill City of,9579.44,163.1,0.0,9579.44
2035-01-01,2010,1806043PD,Morgan Hill City of,9579.44,163.1,0.0,9579.44
2010-01-01,2010,1806045PD,Morro Bay City of,1246.41,163.1,0.0,1246.41
2015-01-01,2010,1806045PD,Morro Bay City of,1325.52,163.1,0.0,1325.52
2020-01-01,2010,1806045PD,Morro Bay City of,1325.52,163.1,0.0,1325.52
2025-01-01,2010,1806045PD,Morro Bay City of,1362.34,163.1,0.0,1362.34
2030-01-01,2010,1806045PD,Morro Bay City of,1399.16,163.1,0.0,1399.16
2035-01-01,2010,1806045PD,Morro Bay City of,1435.98,163.1,0.0,1435.98
2015-01-01,2010,1806047PD,1806021PD,158.3209911,25.0,0.0,156.75
2020-01-01,2010,1806047PD,1806021PD,161.4032835,25.0,0.0,160.93
2025-01-01,2010,1806047PD,1806021PD,164.1618481,25.0,0.0,163.02
2030-01-01,2010,1806047PD,1806021PD,168.5917165,25.0,0.0,167.2
2035-01-01,2010,1806047PD,1806021PD,174.5242346,25.0,0.0,173.47
2010-01-01,2010,1806047PD,Nipomo Community Services District,2272.32,163.1,0.0,2272.32
2015-01-01,2010,1806047PD,Nipomo Community Services District,2587.04,163.1,0.0,2587.04
2020-01-01,2010,1806047PD,Nipomo Community Services District,2762.76,163.1,0.0,2762.76
2025-01-01,2010,1806047PD,Nipomo Community Services District,2944.5,163.1,0.0,2944.5
2030-01-01,2010,1806047PD,Nipomo Community Services District,3156.05,163.1,0.0,3156.05
2035-01-01,2010,1806047PD,Nipomo Community Services District,3395.75,163.1,0.0,3395.75
2025-01-01,2010,1806051NPD,Paso Robles City of,325.0,195.72,0.0,325.0
2030-01-01,2010,1806051NPD,Paso Robles City of,325.0,195.72,0.0,325.0
2035-01-01,2010,1806051NPD,Paso Robles City of,325.0,195.72,0.0,325.0
2010-01-01,2010,1806051PD,Paso Robles City of,5693.4,163.1,0.0,5693.4
2015-01-01,2010,1806051PD,Paso Robles City of,7926.5,163.1,0.0,7926.5
2020-01-01,2010,1806051PD,Paso Robles City of,10110.8,163.1,0.0,10110.8
2025-01-01,2010,1806051PD,Paso Robles City of,12328.0,163.1,0.0,12328.0
2030-01-01,2010,1806051PD,Paso Robles City of,12328.0,163.1,0.0,12328.0
2035-01-01,2010,1806051PD,Paso Robles City of,12328.0,163.1,0.0,12328.0
2025-01-01,2010,1806051REC,1806051NPD,325.0,0.0,236.0,325.0
2030-01-01,2010,1806051REC,1806051NPD,325.0,0.0,236.0,325.0
2035-01-01,2010,1806051REC,1806051NPD,325.0,0.0,236.0,325.0
2015-01-01,2010,1806053NPD,Pismo Beach City of,710.5,195.72,0.0,710.5
2020-01-01,2010,1806053NPD,Pismo Beach City of,779.0,195.72,0.0,779.0
2025-01-01,2010,1806053NPD,Pismo Beach City of,849.0,195.72,0.0,849.0
2030-01-01,2010,1806053NPD,Pismo Beach City of,920.0,195.72,0.0,920.0
2035-01-01,2010,1806053NPD,Pismo Beach City of,992.5,195.72,0.0,992.5
2010-01-01,2010,1806053PD,Pismo Beach City of,1616.52,163.1,0.0,1616.52
2020-01-01,2010,1806053PD,Pismo Beach City of,1834.8,163.1,0.0,1834.8
2015-01-01,2010,1806053PD,Pismo Beach City of,1868.16,163.1,0.0,1868.16
2025-01-01,2010,1806053PD,Pismo Beach City of,2001.6,163.1,0.0,2001.6
2030-01-01,2010,1806053PD,Pismo Beach City of,2168.4,163.1,0.0,2168.4
2035-01-01,2010,1806053PD,Pismo Beach City of,2335.2,163.1,0.0,2335.2
2015-01-01,2010,1806053REC,1806053NPD,710.5,0.0,236.0,710.5
2020-01-01,2010,1806053REC,1806053NPD,779.0,0.0,236.0,779.0
2025-01-01,2010,1806053REC,1806053NPD,849.0,0.0,236.0,849.0
2030-01-01,2010,1806053REC,1806053NPD,920.0,0.0,236.0,920.0
2035-01-01,2010,1806053REC,1806053NPD,992.5,0.0,236.0,992.5
2010-01-01,2010,1806055PD,1806077PD,677.0699222999999,25.0,0.0,671.95
2010-01-01,2010,1806055PD,1806031PD,714.4432586,25.0,0.0,709.7
2020-01-01,2010,1806055PD,1806077PD,2430.98551,25.0,0.0,2392.5
2015-01-01,2010,1806055PD,1806077PD,2517.248477,25.0,0.0,2516.25
2015-01-01,2010,1806055PD,1806031PD,2596.7278760000004,25.0,0.0,2557.5
2025-01-01,2010,1806055PD,1806077PD,2623.888523,25.0,0.0,2598.75
2030-01-01,2010,1806055PD,1806077PD,2708.113782,25.0,0.0,2681.25
2035-01-01,2010,1806055PD,1806077PD,2708.113782,25.0,0.0,2681.25
2020-01-01,2010,1806055PD,1806031PD,2780.921372,25.0,0.0,2763.75
2025-01-01,2010,1806055PD,1806031PD,3618.467885,25.0,0.0,3588.75
2030-01-01,2010,1806055PD,1806031PD,4125.0,25.0,0.0,4125.0
2035-01-01,2010,1806055PD,1806031PD,4125.0,25.0,0.0,4125.0
2010-01-01,2010,1806059NPD,San Luis Obispo City of,75.5,195.72,0.0,75.5
2015-01-01,2010,1806059NPD,San Luis Obispo City of,100.0,195.72,0.0,100.0
2020-01-01,2010,1806059NPD,San Luis Obispo City of,125.0,195.72,0.0,125.0
2025-01-01,2010,1806059NPD,San Luis Obispo City of,150.0,195.72,0.0,150.0
2030-01-01,2010,1806059NPD,San Luis Obispo City of,175.0,195.72,0.0,175.0
2035-01-01,2010,1806059NPD,San Luis Obispo City of,200.0,195.72,0.0,200.0
2010-01-01,2010,1806059PD,San Luis Obispo City of,5160.0,163.1,0.0,5160.0
2015-01-01,2010,1806059PD,San Luis Obispo City of,5676.0,163.1,0.0,5676.0
2020-01-01,2010,1806059PD,San Luis Obispo City of,5779.2,163.1,0.0,5779.2
2025-01-01,2010,1806059PD,San Luis Obispo City of,5882.4,163.1,0.0,5882.4
2030-01-01,2010,1806059PD,San Luis Obispo City of,6088.8,163.1,0.0,6088.8
2035-01-01,2010,1806059PD,San Luis Obispo City of,6192.0,163.1,0.0,6192.0
2010-01-01,2010,1806059REC,1806059NPD,75.5,0.0,236.0,75.5
2015-01-01,2010,1806059REC,1806059NPD,100.0,0.0,236.0,100.0
2020-01-01,2010,1806059REC,1806059NPD,125.0,0.0,236.0,125.0
2025-01-01,2010,1806059REC,1806059NPD,150.0,0.0,236.0,150.0
2030-01-01,2010,1806059REC,1806059NPD,175.0,0.0,236.0,175.0
2035-01-01,2010,1806059REC,1806059NPD,200.0,0.0,236.0,200.0
2020-01-01,2010,1806061PD,1806027PD,501.41925580000003,25.0,0.0,496.0
2025-01-01,2010,1806061PD,1806027PD,512.1595704,25.0,0.0,512.0
2010-01-01,2010,1806061PD,1806053PD,515.6107193,25.0,0.0,510.72
2030-01-01,2010,1806061PD,1806027PD,522.5930188,25.0,0.0,520.0
2035-01-01,2010,1806061PD,1806027PD,522.5930188,25.0,0.0,520.0
2010-01-01,2010,1806061PD,1806027PD,581.7852288,25.0,0.0,576.0
2015-01-01,2010,1806061PD,1806027PD,645.5822383,25.0,0.0,640.0
2020-01-01,2010,1806061PD,1806053PD,773.323741,25.0,80.22922636,767.8
2015-01-01,2010,1806061PD,1806053PD,786.2961631000001,25.0,80.22922636,781.76
2025-01-01,2010,1806061PD,1806053PD,842.7889687999999,25.0,80.22922636,837.6
2030-01-01,2010,1806061PD,1806053PD,912.6726618999999,25.0,80.22922636,907.4
2035-01-01,2010,1806061PD,1806053PD,985.0671463,25.0,80.22922636,977.2
2020-01-01,2010,1806061PD,1806003PD,1704.4374510000002,87.0,0.0,1704.4374510000002
2010-01-01,2010,1806061PD,1806003PD,1752.9607170000002,87.0,0.0,1752.9607170000002
2025-01-01,2010,1806061PD,1806003PD,1762.0928399999998,87.0,0.0,1762.0928399999998
2030-01-01,2010,1806061PD,1806003PD,1813.1418829999998,87.0,0.0,1813.1418829999998
2035-01-01,2010,1806061PD,1806003PD,1813.1418829999998,87.0,0.0,1813.1418829999998
2015-01-01,2010,1806061PD,1806003PD,1907.4801940000002,87.0,0.0,1907.4801940000002
2010-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2015-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2020-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2025-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2030-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2035-01-01,2010,1806061PD,San Luis Obispo County Flood Control & Water Conservation District Zone 3,8730.0,0.0,0.0,8730.0
2030-01-01,2010,1806063PD,Santa Barbara City of,10554.39,163.1,0.0,10554.39
2025-01-01,2010,1806063PD,Santa Barbara City of,10561.32,163.1,0.0,10561.32
2020-01-01,2010,1806063PD,Santa Barbara City of,10717.63,163.1,0.0,10717.63
2010-01-01,2010,1806063PD,Santa Barbara City of,10773.36,163.1,0.0,10773.36
2015-01-01,2010,1806063PD,Santa Barbara City of,10876.25,163.1,0.0,10876.25
2035-01-01,2010,1806063PD,Santa Barbara City of,10965.6,163.1,0.0,10965.6
2010-01-01,2010,1806065PD,Santa Cruz City of,8745.620501000001,163.1,0.0,8745.620501000001
2015-01-01,2010,1806065PD,Santa Cruz City of,10337.49804,163.1,0.0,10337.49804
2020-01-01,2010,1806065PD,Santa Cruz City of,10840.1912,163.1,0.0,10840.1912
2025-01-01,2010,1806065PD,Santa Cruz City of,11099.82234,163.1,0.0,11099.82234
2030-01-01,2010,1806065PD,Santa Cruz City of,11362.52238,163.1,0.0,11362.52238
2035-01-01,2010,1806065PD,Santa Cruz City of,11362.52238,163.1,0.0,11362.52238
2015-01-01,2010,1806067GW,1806067PD,9386.307118,0.0,90.75997325,7315.65
2010-01-01,2010,1806067GW,1806067PD,9517.088364,0.0,88.24254534,7044.7
2020-01-01,2010,1806067GW,1806067PD,10171.05695,0.0,90.97724422,7857.55
2025-01-01,2010,1806067GW,1806067PD,10507.55789,0.0,91.19788648,8128.5
2030-01-01,2010,1806067GW,1806067PD,10530.09018,0.0,91.19788648,8128.5
2035-01-01,2010,1806067GW,1806067PD,10583.746309999999,0.0,91.42003231,8399.45
2015-01-01,2010,1806067PD,1806047PD,1658.049354,25.0,0.0,1520.0
2020-01-01,2010,1806067PD,1806047PD,1669.453735,25.0,0.0,1540.0
2025-01-01,2010,1806067PD,1806047PD,2101.3245030000003,25.0,0.0,1950.0
2030-01-01,2010,1806067PD,1806047PD,2115.7697120000003,25.0,0.0,1975.0
2035-01-01,2010,1806067PD,1806047PD,2128.285357,25.0,0.0,2125.0
2010-01-01,2010,1806067PD,Santa Maria City of,12778.74,163.1,0.0,10519.86
2015-01-01,2010,1806067PD,Santa Maria City of,13667.13,163.1,0.0,11696.94
2020-01-01,2010,1806067PD,Santa Maria City of,14594.25,163.1,0.0,12511.47
2025-01-01,2010,1806067PD,Santa Maria City of,15009.3,163.1,0.0,12889.5
2030-01-01,2010,1806067PD,Santa Maria City of,15009.3,163.1,0.0,12889.5
2035-01-01,2010,1806067PD,Santa Maria City of,15418.47,163.1,0.0,13263.97
2010-01-01,2010,1806071NPD,Scotts Valley Water District,149.0,195.72,0.0,149.0
2015-01-01,2010,1806071NPD,Scotts Valley Water District,191.0,195.72,0.0,191.0
2020-01-01,2010,1806071NPD,Scotts Valley Water District,241.0,195.72,0.0,241.0
2025-01-01,2010,1806071NPD,Scotts Valley Water District,290.0,195.72,0.0,290.0
2030-01-01,2010,1806071NPD,Scotts Valley Water District,330.0,195.72,0.0,330.0
2035-01-01,2010,1806071NPD,Scotts Valley Water District,330.0,195.72,0.0,330.0
2010-01-01,2010,1806071PD,Scotts Valley Water District,1235.78,163.1,0.0,1235.78
2030-01-01,2010,1806071PD,Scotts Valley Water District,1435.0,163.1,0.0,1435.0
2025-01-01,2010,1806071PD,Scotts Valley Water District,1436.0,163.1,0.0,1436.0
2020-01-01,2010,1806071PD,Scotts Valley Water District,1450.35,163.1,0.0,1450.35
2035-01-01,2010,1806071PD,Scotts Valley Water District,1457.28,163.1,0.0,1457.28
2015-01-01,2010,1806071PD,Scotts Valley Water District,1469.16,163.1,0.0,1469.16
2010-01-01,2010,1806071REC,1806071NPD,149.0,0.0,236.0,149.0
2015-01-01,2010,1806071REC,1806071NPD,191.0,0.0,236.0,191.0
2020-01-01,2010,1806071REC,1806071NPD,241.0,0.0,236.0,241.0
2025-01-01,2010,1806071REC,1806071NPD,290.0,0.0,236.0,290.0
2030-01-01,2010,1806071REC,1806071NPD,330.0,0.0,236.0,330.0
2035-01-01,2010,1806071REC,1806071NPD,330.0,0.0,236.0,330.0
2015-01-01,2010,1806073NPD,"Soledad, City of",287.0,195.72,0.0,287.0
2020-01-01,2010,1806073NPD,"Soledad, City of",429.5,195.72,0.0,429.5
2025-01-01,2010,1806073NPD,"Soledad, City of",572.0,195.72,0.0,572.0
2030-01-01,2010,1806073NPD,"Soledad, City of",714.5,195.72,0.0,714.5
2035-01-01,2010,1806073NPD,"Soledad, City of",714.5,195.72,0.0,714.5
2015-01-01,2010,1806073PD,"Soledad, City of",2323.0,163.1,0.0,2323.0
2010-01-01,2010,1806073PD,"Soledad, City of",2355.0,163.1,0.0,2355.0
2020-01-01,2010,1806073PD,"Soledad, City of",2585.0,163.1,0.0,2585.0
2025-01-01,2010,1806073PD,"Soledad, City of",2847.0,163.1,0.0,2847.0
2030-01-01,2010,1806073PD,"Soledad, City of",3110.0,163.1,0.0,3110.0
2015-01-01,2010,1806073REC,1806073NPD,287.0,0.0,236.0,287.0
2020-01-01,2010,1806073REC,1806073NPD,429.5,0.0,236.0,429.5
2025-01-01,2010,1806073REC,1806073NPD,572.0,0.0,236.0,572.0
2030-01-01,2010,1806073REC,1806073NPD,714.5,0.0,236.0,714.5
2035-01-01,2010,1806073REC,1806073NPD,714.5,0.0,236.0,714.5
2010-01-01,2010,1806075PD,Soquel Creek Water District,3716.44,163.1,0.0,3716.44
2030-01-01,2010,1806075PD,Soquel Creek Water District,3745.56,163.1,0.0,3745.56
2035-01-01,2010,1806075PD,Soquel Creek Water District,3786.72,163.1,0.0,3786.72
2025-01-01,2010,1806075PD,Soquel Creek Water District,3871.14,163.1,0.0,3871.14
2020-01-01,2010,1806075PD,Soquel Creek Water District,3996.72,163.1,0.0,3996.72
2015-01-01,2010,1806075PD,Soquel Creek Water District,4047.68,163.1,0.0,4047.68
2010-01-01,2010,1806077NPD,Sunnyslope County Water District,0.5,195.72,0.0,0.5
2015-01-01,2010,1806077NPD,Sunnyslope County Water District,65.5,195.72,0.0,65.5
2020-01-01,2010,1806077NPD,Sunnyslope County Water District,65.5,195.72,0.0,65.5
2025-01-01,2010,1806077NPD,Sunnyslope County Water District,65.5,195.72,0.0,65.5
2030-01-01,2010,1806077NPD,Sunnyslope County Water District,65.5,195.72,0.0,65.5
2035-01-01,2010,1806077NPD,Sunnyslope County Water District,65.5,195.72,0.0,65.5
2010-01-01,2010,1806077PD,Sunnyslope County Water District,2405.67,163.1,0.0,2405.67
2020-01-01,2010,1806077PD,Sunnyslope County Water District,3522.34,163.1,0.0,3522.34
2015-01-01,2010,1806077PD,Sunnyslope County Water District,3704.53,163.1,0.0,3704.53
2025-01-01,2010,1806077PD,Sunnyslope County Water District,3825.99,163.1,0.0,3825.99
2030-01-01,2010,1806077PD,Sunnyslope County Water District,3947.45,163.1,0.0,3947.45
2035-01-01,2010,1806077PD,Sunnyslope County Water District,3947.45,163.1,0.0,3947.45
2010-01-01,2010,1806077REC,1806077NPD,0.5,0.0,236.0,0.5
2015-01-01,2010,1806077REC,1806077NPD,65.5,0.0,236.0,65.5
2020-01-01,2010,1806077REC,1806077NPD,65.5,0.0,236.0,65.5
2025-01-01,2010,1806077REC,1806077NPD,65.5,0.0,236.0,65.5
2030-01-01,2010,1806077REC,1806077NPD,65.5,0.0,236.0,65.5
2035-01-01,2010,1806077REC,1806077NPD,65.5,0.0,236.0,65.5
2010-01-01,2010,1806079NPD,Watsonville City of,798.5,195.72,0.0,798.5
2015-01-01,2010,1806079NPD,Watsonville City of,2000.0,195.72,0.0,2000.0
2020-01-01,2010,1806079NPD,Watsonville City of,2000.0,195.72,0.0,2000.0
2025-01-01,2010,1806079NPD,Watsonville City of,2000.0,195.72,0.0,2000.0
2030-01-01,2010,1806079NPD,Watsonville City of,2000.0,195.72,0.0,2000.0
2035-01-01,2010,1806079NPD,Watsonville City of,2000.0,195.72,0.0,2000.0
2010-01-01,2010,1806079PD,Watsonville City of,6240.0,163.1,0.0,6240.0
2015-01-01,2010,1806079PD,Watsonville City of,6720.0,163.1,0.0,6720.0
2020-01-01,2010,1806079PD,Watsonville City of,6720.0,163.1,0.0,6720.0
2025-01-01,2010,1806079PD,Watsonville City of,6960.0,163.1,0.0,6960.0
2030-01-01,2010,1806079PD,Watsonville City of,7200.0,163.1,0.0,7200.0
2035-01-01,2010,1806079PD,Watsonville City of,7680.0,163.1,0.0,7680.0
2010-01-01,2010,1806079REC,1806079NPD,798.5,0.0,236.0,798.5
2015-01-01,2010,1806079REC,1806079NPD,2000.0,0.0,236.0,2000.0
2020-01-01,2010,1806079REC,1806079NPD,2000.0,0.0,236.0,2000.0
2025-01-01,2010,1806079REC,1806079NPD,2000.0,0.0,236.0,2000.0
2030-01-01,2010,1806079REC,1806079NPD,2000.0,0.0,236.0,2000.0
2035-01-01,2010,1806079REC,1806079NPD,2000.0,0.0,236.0,2000.0
2010-01-01,2010,1807001PD,Alhambra City of,10423.0,163.1,0.0,10423.0
2015-01-01,2010,1807001PD,Alhambra City of,11407.0,163.1,0.0,11407.0
2020-01-01,2010,1807001PD,Alhambra City of,11407.0,163.1,0.0,11407.0
2025-01-01,2010,1807001PD,Alhambra City of,11407.0,163.1,0.0,11407.0
2030-01-01,2010,1807001PD,Alhambra City of,11407.0,163.1,0.0,11407.0
2035-01-01,2010,1807001PD,Alhambra City of,11407.0,163.1,0.0,11407.0
2015-01-01,2010,1807003NPD,Anaheim City of,110.0,195.72,0.0,110.0
2020-01-01,2010,1807003NPD,Anaheim City of,127.5,195.72,0.0,127.5
2025-01-01,2010,1807003NPD,Anaheim City of,127.5,195.72,0.0,127.5
2030-01-01,2010,1807003NPD,Anaheim City of,127.5,195.72,0.0,127.5
2035-01-01,2010,1807003NPD,Anaheim City of,127.5,195.72,0.0,127.5
2010-01-01,2010,1807003PD,Anaheim City of,62520.0,163.1,0.0,62520.0
2015-01-01,2010,1807003PD,Anaheim City of,68542.0,163.1,0.0,68542.0
2020-01-01,2010,1807003PD,Anaheim City of,69688.0,163.1,0.0,69688.0
2025-01-01,2010,1807003PD,Anaheim City of,71885.0,163.1,0.0,71885.0
2030-01-01,2010,1807003PD,Anaheim City of,73413.0,163.1,0.0,73413.0
2035-01-01,2010,1807003PD,Anaheim City of,73604.0,163.1,0.0,73604.0
2020-01-01,2010,1807005NPD,Arcadia City of,150.0,195.72,0.0,150.0
2025-01-01,2010,1807005NPD,Arcadia City of,322.0,195.72,0.0,322.0
2030-01-01,2010,1807005NPD,Arcadia City of,322.0,195.72,0.0,322.0
2035-01-01,2010,1807005NPD,Arcadia City of,322.0,195.72,0.0,322.0
2025-01-01,2010,1807005PD,Arcadia City of,14508.0,163.1,0.0,14508.0
2020-01-01,2010,1807005PD,Arcadia City of,14588.0,163.1,0.0,14588.0
2030-01-01,2010,1807005PD,Arcadia City of,14772.0,163.1,0.0,14772.0
