,year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
9297,2025,2010,RES1806063,1806063PD,2436.36359,87.0,224.0,2410.87
9298,2035,2010,RES1806063,1806063PD,2522.708397,87.0,224.0,2504.8
9299,2010,2010,RES1807023,1807203PD,181286.7009,0.0,224.0,179765.1
9300,2020,2010,RES1807023,1807203PD,228256.7442,0.0,224.0,227500.0
9301,2015,2010,RES1807023,1807203PD,230118.6644,0.0,224.0,229320.0
9302,2025,2010,RES1807023,1807203PD,233983.5938,0.0,224.0,233120.0
9303,2030,2010,RES1807023,1807203PD,235183.0489,0.0,224.0,233700.0
9304,2035,2010,RES1807023,1807203PD,235815.6361,0.0,224.0,234240.0
9305,2010,2010,RES1807049,1807049PD,3362.882917000001,87.0,224.0,3081.0
9306,2015,2010,RES1807049,1807049PD,3628.010557,87.0,224.0,3491.8
9307,2020,2010,RES1807049,1807049PD,3894.1238,87.0,224.0,3697.2
9308,2025,2010,RES1807049,1807049PD,4159.25144,87.0,224.0,3902.6
9309,2030,2010,RES1807049,1807049PD,4424.379079,87.0,224.0,4108.0
9310,2035,2010,RES1807049,1807049PD,4598.831094,87.0,224.0,4313.4
9311,2010,2010,RES1807095,1807095PD,79.65850616,87.0,224.0,75.0
9312,2015,2010,RES1807095,1807095PD,126.2632104,87.0,224.0,123.0
9313,2020,2010,RES1807095,1807095PD,139.16650049999998,87.0,224.0,135.0
9314,2025,2010,RES1807095,1807095PD,156.5862413,87.0,224.0,153.0
9315,2030,2010,RES1807095,1807095PD,175.8245264,87.0,224.0,171.0
9316,2035,2010,RES1807095,1807095PD,192.7896311,87.0,224.0,186.0
9317,2010,2010,RES1807163,1807163SW,2210.241748,87.0,0.0,2160.0
9318,2015,2010,RES1807163,1807163SW,2239.169378,87.0,0.0,2160.0
9319,2020,2010,RES1807163,1807163SW,2493.44313,87.0,0.0,2440.0
9320,2025,2010,RES1807163,1807163SW,2663.093254,87.0,0.0,2600.0
9321,2030,2010,RES1807163,1807163SW,2694.827165,87.0,0.0,2640.0
9322,2035,2010,RES1807163,1807163SW,2850.927843,87.0,0.0,2800.0
9323,2020,2010,RES1807307,1807307PD,11893.13677,87.0,224.0,10500.0
9324,2025,2010,RES1807307,1807307PD,11916.69511,87.0,224.0,10650.0
9325,2030,2010,RES1807307,1807307PD,11925.19955,87.0,224.0,10650.0
9326,2035,2010,RES1807307,1807307PD,11930.80391,87.0,224.0,10650.0
9327,2015,2010,RES1807307,1807307PD,11987.83431,87.0,224.0,10650.0
9328,2020,2010,RES1807311,1807311PD,2000.231884,87.0,224.0,1994.24
9329,2015,2010,RES1807311,1807311PD,2000.34632,87.0,224.0,1994.24
9330,2025,2010,RES1807311,1807311PD,2002.42214,87.0,224.0,1994.24
9331,2030,2010,RES1807311,1807311PD,2006.922636,87.0,224.0,1994.24
9332,2035,2010,RES1807311,1807311PD,2010.928449,87.0,224.0,1994.24
9333,2010,2010,RES1807311,1807311PD,3513.147301,87.0,224.0,3487.2
9334,2020,2010,RES1807349,1807245PD,982.5388511,87.0,224.0,972.0
9335,2020,2010,RES1807349,1807349PD,987.1885891,87.0,224.0,962.5
9336,2025,2010,RES1807349,1807349PD,992.3666581,87.0,224.0,990.0
9337,2030,2010,RES1807349,1807349PD,999.229089,87.0,224.0,990.0
9338,2035,2010,RES1807349,1807349PD,1004.231312,87.0,224.0,990.0
9339,2025,2010,RES1807349,1807245PD,1023.164069,87.0,224.0,1020.0
9340,2030,2010,RES1807349,1807245PD,1064.167711,87.0,224.0,1056.0
9341,2015,2010,RES1807349,1807245PD,1085.293077,87.0,224.0,1080.0
9342,2015,2010,RES1807349,1807349PD,1109.518275,87.0,224.0,1100.0
9343,2010,2010,RES1807349,1807245PD,1116.332834,87.0,224.0,1116.0
9344,2035,2010,RES1807349,1807245PD,1183.248166,87.0,224.0,1176.0
9345,2010,2010,RES1807349,1807349PD,1286.374056,87.0,224.0,1265.0
9346,2010,2010,RES1807401,1807401PD,3486.093164,87.0,224.0,3470.11
9347,2015,2010,RES1807401,1807401PD,4685.104688,87.0,224.0,4653.46
9348,2020,2010,RES1807401,1807401PD,5411.0,87.0,224.0,5411.0
9349,2025,2010,RES1807401,1807401PD,5411.0,87.0,224.0,5411.0
9350,2030,2010,RES1807401,1807401PD,5411.0,87.0,224.0,5411.0
9351,2035,2010,RES1807401,1807401PD,5411.0,87.0,224.0,5411.0
9352,2010,2010,SFBayDelta,ECCIDXF,1923.222506,0.0,0.0,1920.0
9353,2015,2010,SFBayDelta,ECCIDXF,3203.400763,0.0,0.0,3195.0
9354,2020,2010,SFBayDelta,ECCIDXF,3770.600808,0.0,0.0,3444.0
9355,2025,2010,SFBayDelta,ECCIDXF,4024.995959,0.0,0.0,3608.0
9356,2030,2010,SFBayDelta,ECCIDXF,4332.560395,0.0,0.0,3690.0
9357,2035,2010,SFBayDelta,ECCIDXF,4459.518635,0.0,0.0,3772.0
9358,2015,2010,SFBayDelta,1804062PD,15942.4536,87.0,224.0,15792.0
9359,2025,2010,SFBayDelta,1804062PD,17325.10835,87.0,224.0,17136.0
9360,2020,2010,SFBayDelta,1804062PD,17358.65401,87.0,224.0,17136.0
9361,2030,2010,SFBayDelta,1804062PD,18589.14394,87.0,224.0,18480.0
9362,2035,2010,SFBayDelta,1804062PD,18589.14394,87.0,224.0,18480.0
9363,2010,2010,SFBayDelta,CVP_CCC,54491.30435,0.0,0.0,54400.0
9364,2015,2010,SFBayDelta,CVP_CCC,82566.52672000001,0.0,0.0,82350.0
9365,2020,2010,SFBayDelta,CVP_CCC,89666.72654,0.0,0.0,81900.0
9366,2025,2010,SFBayDelta,CVP_CCC,95716.36731,0.0,0.0,85800.0
9367,2030,2010,SFBayDelta,CVP_CCC,103030.3996,0.0,0.0,87750.0
9368,2035,2010,SFBayDelta,CVP_CCC,106049.5285,0.0,0.0,89700.0
9369,2010,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9370,2015,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9371,2020,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9372,2025,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9373,2030,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9374,2035,2010,SFBayDelta,CVP_SFBayDelta,352321.0,0.0,0.0,0.0
9375,2010,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9376,2015,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9377,2020,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9378,2025,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9379,2030,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9380,2035,2010,SFBayDelta,SWP_SFBayDelta,2521429.0,0.0,0.0,0.0
9381,2015,2010,SLO_Co_FCWCD,1806045PD,475.3473656000001,25.0,224.0,472.68
9382,2020,2010,SLO_Co_FCWCD,1806045PD,476.7737643,25.0,224.0,472.68
9383,2025,2010,SLO_Co_FCWCD,1806045PD,486.0453558,25.0,224.0,485.81
9384,2030,2010,SLO_Co_FCWCD,1806045PD,502.4489408,25.0,224.0,498.94
9385,2035,2010,SLO_Co_FCWCD,1806045PD,517.7827268,25.0,224.0,512.07
9386,2010,2010,SLO_Co_FCWCD,1806045PD,870.2263700999998,25.0,224.0,864.27
9387,2015,2010,Solano_ID,SolanoIDExp,95380.0,0.0,0.0,95380.0
9388,2020,2010,Solano_ID,SolanoIDExp,104000.0,0.0,0.0,104000.0
9389,2010,2010,Solano_ID,SolanoIDExp,104908.52,0.0,0.0,104908.52
9390,2030,2010,Solano_ID,SolanoIDExp,105300.0,0.0,0.0,105300.0
9391,2025,2010,Solano_ID,SolanoIDExp,106600.0,0.0,0.0,106600.0
9392,2035,2010,Solano_ID,SolanoIDExp,106600.0,0.0,0.0,106600.0
9393,2010,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9394,2015,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9395,2020,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9396,2025,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9397,2030,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9398,2035,2010,STW1807341,1807341NPD,280.0,5065.28,0.0,280.0
9399,2010,2010,SW_AAC,1810021IMP,26153.0,0.0,0.0,0.0
9400,2015,2010,SW_AAC,1810021IMP,33380.0,0.0,0.0,0.0
9401,2020,2010,SW_AAC,1810021IMP,34516.0,0.0,0.0,0.0
9402,2025,2010,SW_AAC,1810021IMP,37861.0,0.0,0.0,0.0
9403,2030,2010,SW_AAC,1810021IMP,41366.0,0.0,0.0,0.0
9404,2035,2010,SW_AAC,1810021IMP,41483.0,0.0,0.0,0.0
9405,2015,2010,SW_CRA,1807217IMP,51304.30937,2000.0,0.0,0.0
9406,2020,2010,SW_CRA,1807217IMP,55296.12349,2000.0,0.0,0.0
9407,2025,2010,SW_CRA,1807217IMP,55442.05725,2000.0,0.0,0.0
9408,2030,2010,SW_CRA,1807217IMP,60367.82975,2000.0,0.0,0.0
9409,2035,2010,SW_CRA,1807217IMP,75378.85866,2000.0,0.0,0.0
9410,2010,2010,SW_CRA,1807217IMP,968750.0,2000.0,0.0,0.0
9411,2010,2010,SW_CVP-CoTracy,1804065PD,3229.677791,251.64,224.0,3181.8
9412,2015,2010,SW_CVP-CoTracy,1804065PD,9803.213115,251.64,224.0,9800.0
9413,2020,2010,SW_CVP-CoTracy,1804065PD,10849.06061,251.64,224.0,10695.0
9414,2025,2010,SW_CVP-CoTracy,1804065PD,12565.15493,251.64,224.0,12410.0
9415,2030,2010,SW_CVP-CoTracy,1804065PD,14140.10959,251.64,224.0,14040.0
9416,2035,2010,SW_CVP-CoTracy,1804065PD,14140.10959,251.64,224.0,14040.0
9417,2010,2010,SW_CVP-Coyot,1806055PD,1800.0,4.32,224.0,0.0
9418,2015,2010,SW_CVP-Coyot,1806055PD,8250.0,4.32,224.0,0.0
9419,2020,2010,SW_CVP-Coyot,1806055PD,8250.0,4.32,224.0,0.0
9420,2025,2010,SW_CVP-Coyot,1806055PD,8250.0,4.32,224.0,0.0
9421,2030,2010,SW_CVP-Coyot,1806055PD,8250.0,4.32,224.0,0.0
9422,2035,2010,SW_CVP-Coyot,1806055PD,8250.0,4.32,224.0,0.0
9423,2010,2010,SW_CVP-Coyot,1805089PD,96951.71871,25.0,88.0,65192.0
9424,2015,2010,SW_CVP-Coyot,1805089PD,99544.47662,25.0,88.0,67022.0
9425,2020,2010,SW_CVP-Coyot,1805089PD,101704.1071,25.0,88.0,70265.0
9426,2025,2010,SW_CVP-Coyot,1805089PD,105252.4878,25.0,88.0,72427.0
9427,2030,2010,SW_CVP-Coyot,1805089PD,108100.0,25.0,88.0,75670.0
9428,2035,2010,SW_CVP-Coyot,1805089PD,108100.0,25.0,88.0,78913.0
9429,2010,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9430,2015,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9431,2020,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9432,2025,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9433,2030,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9434,2035,2010,SW_CVP-DMC,SW_CVP-ONL,8613.0,251.64,0.0,8613.0
9435,2010,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9436,2015,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9437,2020,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9438,2025,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9439,2030,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9440,2035,2010,SW_CVP-DosAmigos,SW_CVP-Coalinga,11469.0,146.88,0.0,0.0
9441,2010,2010,SW_CVPFKC,1803019PD,134.48194030000002,23.22,224.0,133.98
9442,2015,2010,SW_CVPFKC,1803019PD,510.2404658,23.22,224.0,509.63
9443,2020,2010,SW_CVPFKC,1803019PD,759.0915394,23.22,224.0,753.48
9444,2025,2010,SW_CVPFKC,1803019PD,1030.660616,23.22,224.0,1015.74
9445,2030,2010,SW_CVPFKC,1803019PD,1329.163075,23.22,224.0,1325.87
9446,2035,2010,SW_CVPFKC,1803019PD,1575.314295,23.22,224.0,1551.55
9447,2010,2010,SW_CVPFKC,1803033PD,14701.512180000002,23.22,224.0,14116.25
9448,2020,2010,SW_CVPFKC,1803033PD,20041.23039,23.22,224.0,19788.0
9449,2015,2010,SW_CVPFKC,1803033PD,20373.97541,23.22,224.0,20370.0
9450,2025,2010,SW_CVPFKC,1803033PD,25151.26244,23.22,224.0,25026.0
9451,2030,2010,SW_CVPFKC,1803033PD,25897.60766,23.22,224.0,25608.0
9452,2035,2010,SW_CVPFKC,1803033PD,26851.46287,23.22,224.0,26772.0
9453,2015,2010,SW_CVPFKC,Fresno City of,53100.0,23.22,0.0,53100.0
9454,2020,2010,SW_CVPFKC,Fresno City of,53100.0,23.22,0.0,53100.0
9455,2010,2010,SW_CVPFKC,Fresno City of,53121.0,23.22,0.0,53121.0
9456,2025,2010,SW_CVPFKC,Fresno City of,63700.0,23.22,0.0,63700.0
9457,2030,2010,SW_CVPFKC,Fresno City of,69400.0,23.22,0.0,69400.0
9458,2035,2010,SW_CVPFKC,Fresno City of,75100.0,23.22,0.0,75100.0
9459,2010,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9460,2015,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9461,2020,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9462,2025,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9463,2030,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9464,2035,2010,SW_CVP-Gianelli,SW_CVP-Pacheco,140323.0,387.01,0.0,0.0
9465,2010,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9466,2015,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9467,2020,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9468,2025,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9469,2030,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9470,2035,2010,SW_CVP-ONL,SW_CVP-Gianelli,8613.0,63.72,0.0,0.0
9471,2010,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9472,2015,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9473,2020,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9474,2025,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9475,2030,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9476,2035,2010,SW_CVP-ONL,SW_CVP-DosAmigos,120241.0,63.72,0.0,487.0
9477,2010,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9478,2015,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9479,2020,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9480,2025,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9481,2030,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9482,2035,2010,SW_CVP-Pacheco,SW_CVP-Coyot,120241.0,254.88,0.0,0.0
9483,2010,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9484,2015,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9485,2020,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9486,2025,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9487,2030,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9488,2035,2010,SW_CVP-Tracy,SW_CVP-CoTracy,120241.0,24.84,0.0,0.0
9489,2020,2010,SW1801015,Humboldt Bay Municipal Water District,56.0,163.1,0.0,56.0
9490,2025,2010,SW1801015,Humboldt Bay Municipal Water District,56.0,163.1,0.0,56.0
9491,2030,2010,SW1801015,Humboldt Bay Municipal Water District,112.0,163.1,0.0,112.0
9492,2035,2010,SW1801015,Humboldt Bay Municipal Water District,1904.0,163.1,0.0,1904.0
9493,2010,2010,SW1801015,1801015PD,11096.0,87.0,224.0,840.0
9494,2015,2010,SW1801015,1801015PD,11315.0,87.0,224.0,840.0
9495,2020,2010,SW1801015,1801015PD,11640.0,87.0,224.0,784.0
9496,2025,2010,SW1801015,1801015PD,11997.0,87.0,224.0,784.0
9497,2030,2010,SW1801015,1801015PD,12349.0,87.0,224.0,728.0
9498,2035,2010,SW1801015,1801015PD,23549.0,87.0,224.0,12376.0
9499,2010,2010,SW1801031,1801031PD,1083.095967,87.0,224.0,1075.35
9500,2020,2010,SW1801031,1801031PD,2446.354369,87.0,224.0,2310.98
9501,2025,2010,SW1801031,1801031PD,2570.478964,87.0,224.0,2476.05
9502,2015,2010,SW1801031,1801031PD,2619.186084,87.0,224.0,2476.05
9503,2030,2010,SW1801031,1801031PD,2701.673948,87.0,224.0,2641.12
9504,2035,2010,SW1801031,1801031PD,2701.673948,87.0,224.0,2641.12
9505,2010,2010,SW1802031,1802031PD,19820.82453,87.0,224.0,19681.2
9506,2015,2010,SW1802031,1802031PD,27874.852860000006,87.0,224.0,27434.4
9507,2020,2010,SW1802031,1802031PD,31928.41685,87.0,224.0,31374.0
9508,2025,2010,SW1802031,1802031PD,35900.5246,87.0,224.0,35856.0
9509,2030,2010,SW1802031,1802031PD,42351.12669,87.0,224.0,41848.8
9510,2035,2010,SW1802031,1802031PD,53281.20638,87.0,224.0,52809.2
9511,2010,2010,SW1802041,1802041PD,1699.0,87.0,224.0,1663.2
9512,2015,2010,SW1802041,1802041PD,2122.0,87.0,224.0,2078.86
9513,2020,2010,SW1802041,1802041PD,2137.0,87.0,224.0,2087.34
9514,2025,2010,SW1802041,1802041PD,2313.0,87.0,224.0,2310.66
9515,2030,2010,SW1802041,1802041PD,2505.0,87.0,224.0,2484.27
9516,2035,2010,SW1802041,1802041PD,2505.0,87.0,224.0,2484.27
9517,2010,2010,SW1802041,Georgetown Divide Public Utilities District,4280.0,87.0,0.0,4280.0
9518,2015,2010,SW1802041,Georgetown Divide Public Utilities District,5494.0,87.0,0.0,5494.0
9519,2020,2010,SW1802041,Georgetown Divide Public Utilities District,6707.0,87.0,0.0,6707.0
9520,2025,2010,SW1802041,Georgetown Divide Public Utilities District,7921.0,87.0,0.0,7921.0
9521,2030,2010,SW1802041,Georgetown Divide Public Utilities District,9133.0,87.0,0.0,9133.0
9522,2035,2010,SW1802041,Georgetown Divide Public Utilities District,9133.0,87.0,0.0,9133.0
9523,2015,2010,SW1802043,1802043PD,2454.081493,87.0,224.0,2450.0
9524,2020,2010,SW1802043,1802043PD,3646.478873,87.0,224.0,3600.0
9525,2025,2010,SW1802043,1802043PD,3686.317907,87.0,224.0,3650.0
9526,2030,2010,SW1802043,1802043PD,3772.837022,87.0,224.0,3750.0
9527,2035,2010,SW1802043,1802043PD,3860.965795,87.0,224.0,3850.0
9528,2010,2010,SW1802043,1802043PD,9206.774244,87.0,224.0,9139.11
9529,2010,2010,SW1802059,1802059PD,10659.37835,87.0,224.0,9389.32
9530,2015,2010,SW1802059,1802059PD,12584.89624,87.0,224.0,9399.0
9531,2020,2010,SW1802059,1802059PD,12983.81731,87.0,224.0,10880.46
9532,2025,2010,SW1802059,1802059PD,14710.23589,87.0,224.0,10525.38
9533,2030,2010,SW1802059,1802059PD,16705.33973,87.0,224.0,12121.41
9534,2010,2010,SW1802059,Nevada Irrigation District,114039.0,87.0,0.0,114039.0
9535,2035,2010,SW1802059,1802059PD,151576.0848,87.0,224.0,147188.55
9536,2015,2010,SW1802059,Nevada Irrigation District,160987.0,87.0,0.0,160987.0
9537,2020,2010,SW1802059,Nevada Irrigation District,167626.0,87.0,0.0,167626.0
9538,2025,2010,SW1802059,Nevada Irrigation District,173544.0,87.0,0.0,173544.0
9539,2030,2010,SW1802059,Nevada Irrigation District,175804.0,87.0,0.0,175804.0
9540,2035,2010,SW1802059,Nevada Irrigation District,175804.0,87.0,0.0,175804.0
9541,2010,2010,SW1802067a,1802067PD,2071.929886,87.0,224.0,2016.4
9542,2020,2010,SW1802067a,1802067PD,2272.251157,87.0,224.0,2230.32
9543,2015,2010,SW1802067a,1802067PD,2323.191494,87.0,224.0,2245.5
9544,2025,2010,SW1802067a,1802067PD,2372.995471,87.0,224.0,2295.75
9545,2030,2010,SW1802067a,1802067PD,2455.306823,87.0,224.0,2418.12
9546,2035,2010,SW1802067a,1802067PD,2539.160709,87.0,224.0,2526.77
9547,2010,2010,SW1802067b,1802067PD,3279.904879,87.0,224.0,3192.0
9548,2020,2010,SW1802067b,1802067PD,3902.413479,87.0,224.0,3830.4
9549,2025,2010,SW1802067b,1802067PD,4124.252175,87.0,224.0,3990.0
9550,2015,2010,SW1802067b,1802067PD,4128.049015,87.0,224.0,3990.0
9551,2030,2010,SW1802067b,1802067PD,4375.468612,87.0,224.0,4309.2
9552,2035,2010,SW1802067b,1802067PD,4651.096628,87.0,224.0,4628.4
9553,2020,2010,SW1802103a,1802103PD,4105.531478,87.0,224.0,4082.5
9554,2025,2010,SW1802103a,1802103PD,4170.307585000001,87.0,224.0,4140.0
9555,2030,2010,SW1802103a,1802103PD,4257.678029,87.0,224.0,4255.0
9556,2035,2010,SW1802103a,1802103PD,4257.678029,87.0,224.0,4255.0
9557,2020,2010,SW1802103b,1802103PD,8189.6427920000015,87.0,224.0,8143.7
9558,2025,2010,SW1802103b,1802103PD,8817.843411,87.0,224.0,8753.76
9559,2030,2010,SW1802103b,1802103PD,9392.067499,87.0,224.0,9386.16
9560,2035,2010,SW1802103b,1802103PD,9392.067499,87.0,224.0,9386.16
9561,2010,2010,SW1802105,1802105PD,8419.112275,87.0,224.0,8370.0
9562,2015,2010,SW1802105,1802105PD,9914.941549,87.0,224.0,9765.0
9563,2020,2010,SW1802105,1802105PD,10217.4105,87.0,224.0,10075.0
9564,2025,2010,SW1802105,1802105PD,11821.2981,87.0,224.0,11780.0
9565,2030,2010,SW1802105,1802105PD,13703.58926,87.0,224.0,13640.0
9566,2035,2010,SW1802105,1802105PD,15500.0,87.0,224.0,15500.0
9567,2010,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9568,2015,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9569,2020,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9570,2025,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9571,2030,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9572,2035,2010,SW1802SWP01,SW1802SWP03,2750.0,0.0,0.0,2750.0
9573,2010,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9574,2015,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9575,2020,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9576,2025,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9577,2030,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9578,2035,2010,SW1802SWP01,SW1802SWP02,3492302.0,0.0,0.0,0.0
9579,2010,2010,SW1802SWP02,1802011PD,384.8475513,0.0,112.0,380.4681481
9580,2020,2010,SW1802SWP02,1802011PD,476.7648545,0.0,112.0,475.94666669999987
9581,2025,2010,SW1802SWP02,1802011PD,481.7167462000001,0.0,112.0,480.4898765
9582,2030,2010,SW1802SWP02,1802011PD,486.1058247,0.0,112.0,484.851358
9583,2035,2010,SW1802SWP02,1802011PD,490.8989964,0.0,112.0,489.5762963
9584,2015,2010,SW1802SWP02,1802011PD,506.0567653,0.0,112.0,505.2049383
9585,2010,2010,SW1802SWP02,1802105PD,5214.417925,87.0,224.0,5184.0
9586,2015,2010,SW1802SWP02,1802105PD,6140.867024,87.0,224.0,6048.0
9587,2020,2010,SW1802SWP02,1802105PD,6328.20263,87.0,224.0,6240.0
9588,2025,2010,SW1802SWP02,1802105PD,7321.578178,87.0,224.0,7296.0
9589,2030,2010,SW1802SWP02,1802105PD,8487.384316,87.0,224.0,8448.0
9590,2035,2010,SW1802SWP02,1802105PD,9600.0,87.0,224.0,9600.0
9591,2010,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9592,2015,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9593,2020,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9594,2025,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9595,2030,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9596,2035,2010,SW1802SWP02,R_Feather,3489552.0,0.0,0.0,968123.0
9597,2035,2010,SW1802SWP04,1802097PD,7709.546563,255.335,224.0,7685.16
9598,2030,2010,SW1802SWP04,1802097PD,7928.2075989999985,255.335,224.0,7868.14
9599,2025,2010,SW1802SWP04,1802097PD,8171.8166230000015,255.335,224.0,8051.12
9600,2010,2010,SW1802SWP04,1802097PD,8406.515795000001,255.335,224.0,8234.1
9601,2020,2010,SW1802SWP04,1802097PD,8421.980553,255.335,224.0,8417.08
9602,2015,2010,SW1802SWP04,1802097PD,8842.989201999999,255.335,224.0,8783.04
9603,2015,2010,SW1802SWP04,SW1805SWP05,27879.44192,255.335,0.0,0.0
9604,2010,2010,SW1802SWP04,SW1805SWP05,27964.06947,255.335,0.0,0.0
9605,2020,2010,SW1802SWP04,SW1805SWP05,29311.486780000007,255.335,0.0,0.0
9606,2025,2010,SW1802SWP04,SW1805SWP05,30401.21297,255.335,0.0,0.0
9607,2030,2010,SW1802SWP04,SW1805SWP05,31504.78883,255.335,0.0,0.0
9608,2035,2010,SW1802SWP04,SW1805SWP05,31676.70284,255.335,0.0,0.0
9609,2010,2010,SW1803009,1803009PD,17552.71955,87.0,699.0,17552.68
9610,2015,2010,SW1803009,1803009PD,27385.34373,87.0,699.0,27309.28
9611,2020,2010,SW1803009,1803009PD,27391.1867,87.0,699.0,27309.28
9612,2025,2010,SW1803009,1803009PD,50659.86367,87.0,699.0,50496.04
9613,2030,2010,SW1803009,1803009PD,50672.92423,87.0,699.0,50496.04
9614,2035,2010,SW1803009,1803009PD,50687.73195,87.0,699.0,50496.04
9615,2010,2010,SW1803013,1803013PD,190.9140271,87.0,1000.0,189.6
9616,2015,2010,SW1803013,1803013PD,224.4248862,87.0,1000.0,223.44
